,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
79,0.0,0.0,0.0,3.905098488966356,1.242600861897712,-0.7615261218888755,0.10835414607014597,3.6382589773516743,3.811036105888985,-0.6635115805868004,4.060587056103684,3.752655368109495,3.810113231922729,0.27130686966125456,3.794391510744266,0.015274343661563333,4.361302488236312,3.8181420683934846,4.732543967372668,5.020992342029385,6.584714736102511,6.5682877597593645,3.8667154855693693,3.990933170822015,4.105137376300375,3.8635157172083163,3.8160864699066974,3.768915457954445,3.8424683221340836,0.775264230624669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,3.9530051339027414,0.045667993749487434,1.7018073891148189,0.03142661563272469,-0.3353215539547737,3.80072996640681,3.8339567069421117,0.24791275643998206,0.26929075909821104,0.16686446255362083,3.5144620569363156,4.05312510497509,0.02387019026637982,3.5667930349247414,4.3923083829811045,3.860405509439529,3.847791937918737,3.8800131431430636,3.830459707426926,4.633710113696356,5.466749740426298,3.8020614771741523,4.122678693427567,4.227547873174134,5.474405499121691,4.0044679609387845,0.03521148328927898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,6.480286978282088,3.918109688980178,6.478469802274218,3.9663055386789257,4.015943371897651,4.799536379295666,3.710615460819168,0.08778750249961972,4.168824643809662,4.8352472915516165,0.5171823402583962,1.6189178907833734,0.08122623088658511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,6.9472513470321395,6.98828813930443,6.998110568061949,6.999822566692854,6.998602446495489,-0.18059307400960492,2.2807021989640575,6.9610337480597675,3.2586269614132064,0.09561817909195706,-0.1235600920618595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,6.998980196808223,6.979516878278911,6.895555185548145,6.991138646969169,6.99428516125848,-0.5340236398768807,6.9026068456834615,6.800975919170076,6.935499290733629,6.802358486132757,0.33648219818089375,-0.02841904889236143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,3.7173348708770035,-0.02951651223511301,-0.06822911856856004,1.737975658747311,3.899192381585227,4.393151179182181,2.5269666430653044,4.381699426351298,0.8014638136589255,2.951803257616558,3.0271994120807664,0.21726165545099527,-0.0035359110844401173,2.5723212035050578,2.9648756291291654,2.9740911952147706,2.8116501698956062,2.958686160640083,3.0106849122945434,2.995049182007915,2.946478133835447,2.999517499122443,2.8358282261393555,2.905302256073231,2.8823322129769795,3.055610861312486,0.33274295762349676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,4.096778628537641,4.648356788778128,-0.1148227923455726,4.1376604172744225,0.059446890848061436,0.015994655761825308,3.7105980223901143,4.935089177295484,4.150559608349078,3.788005719312537,4.134611880424336,3.91297914557411,5.699080396042609,4.379499269062449,5.024776948736511,5.103662597432036,5.411631443138462,4.814435489384941,5.605383146026694,1.51931039310894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,5.2575844479332785,0.5919794267684206,0.9949545717857422,-0.037959330570778084,5.604638046313321,-0.27826712861317227,0.10005248152647458,-0.6384705172379965,0.17472921309277128,4.662473271354473,5.1591850944529,4.8073333131821405,4.977953421140098,4.991762558461792,4.957343839449811,4.878734110566232,6.061190287884896,4.850193807678083,5.969111762209767,6.647297289134635,5.438257265392042,5.587062893788355,-0.019139315909130487,5.401595070051166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,6.959770527801652,6.866352190313991,6.973981268540481,6.998848143684098,6.9850295093105546,6.976261964753972,6.998689253837062,6.795167871068445,6.984753994039213,6.867857971589826,-0.04089915132361584,1.254137534679871,6.999165721677336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,6.741068024673274,6.78805209206437,6.7226774226810235,6.786715091080404,6.8902097570842376,6.883331317026774,6.87898138502645,0.10200186006420094,6.699552884035749,6.808132088580393,6.668949171327523,2.213013387681092,2.3041713556901624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172278694046779,6.318042948656248,3.9809056020045936,3.1060093920288794,4.033932876694933,4.057900081462992,3.981369473841329,4.1482096313781,-0.47850567022789703,6.01932883001634,5.745683730800171,4.224387255213445,0.13717586407175422,1.573289242585209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.457835114462435,5.643328740751732,3.2438528283261157,6.357292570267453,4.565834700925804,2.4936799222422747,2.4184108856850894,3.5617024472004566,0.1419743950370718,-0.005280800858660376,1.7006031391949767,-0.2397401568898336,0.05265001693077649,0.5828624387839008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.563682817300208,-0.10033629436483504,-0.12323208727272637,0.1819982601407644,3.254306589574213,2.83248676701723,2.4274936199467367,-0.40279549042846646,-0.23497781418134028,-0.5052299233120546,0.12867550492660113,4.2828930340640055,1.9087240443897062,2.232789647189504,2.3797815254222026,2.4910272363699018,2.4466104010967564,3.4739010082571773,5.801357845142455,4.311673205905114,2.561774621393616,4.191339668295609,5.949314590973744,0.0008965672476703144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4200341357789785,0.7832733155464802,0.016618778384826904,0.09001209052540676,1.7312333839993115,2.659093671638957,3.2996499566540027,2.4752047357913725,6.348565740761506,2.4630371142595977,2.0167842124774684,0.48993564710464504,6.920237034910631,3.186565525972696,2.6537808447496056,2.2849553634756967,2.3863815347936543,2.997990738028783,2.468231658062044,3.872505215834638,2.6411539507192816,2.499915259590003,-1.1053982597912004,1.2433749633886233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.973449807703822,6.96742115312905,6.870854481065784,6.842335744619381,6.92200927042024,6.999362018561556,6.932168066828828,6.839379281606599,6.649771718651062,1.7270823018370038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.744947717933953,6.450743512421407,6.952036868930967,6.928732027711881,6.897145294506006,6.933667483305419,0.2547955216629814,6.932685302051989,6.679975611508781,6.896881846200214,6.835675221816409,0.6197126890785446,1.320458192508923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.268341949474172,4.720330527209282,4.7157155326799955,4.227992977830344,4.785695561403554,4.354010882971159,4.2560437215153994,4.375113179550734,6.975340638271502,4.272787428514251,4.220796053666648,1.4214327086199923,0.6616637077941439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5119084122979327,3.389223705272516,2.9603980197582542,3.820961944217205,3.5796631076993513,3.540257758018685,3.431231020984208,3.5210100119027627,4.967160959161182,3.1173205531684838,6.269034821034471,3.38527032147196,3.769623838318039,-0.024339456560674686,-0.0802128779017024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.753996281828042,6.6435988054379465,6.668521590123139,6.638618391408112,6.683567059516077,6.838483010360911,6.606072286834061,6.409211634762392,6.782626682665787,6.938763255398186,0.43031772142542435,-0.030498259627203293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.986808648302207,0.1624258942859216,6.991769302331953,0.7683000016108489,6.701171343411736,6.852915261688317,6.893922410919619,6.90777606222267,0.5223919579495728,6.950596707121882,6.9996815901910665,6.9514721523144,6.991191646362806,6.876992282530175,6.943370437949932,6.977793514353395,6.9965365992155375,6.997620771924438,0.3626468008200414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
